"root_dir","p_index","mode","puckid","pinid","sample_name","wavelength","raster_vbeam","raster_hbeam","att_raster","hebi_att","exp_raster","dist_raster","loopsize","score_min","score_max","maxhits","total_osc","osc_width","ds_vbeam","ds_hbeam","exp_ds","dist_ds","dose_ds","offset_angle","reduced_fact","ntimes","meas_name","cry_min_size_um","cry_max_size_um","hel_full_osc","hel_part_osc","isSkip","isMount","isLoopCenter","isRaster","isDS","scan_height","scan_width","n_mount","nds_multi","nds_helical","nds_helpart","t_meas_start","t_mount_end","t_cent_start","t_cent_end","t_raster_start","t_raster_end","t_ds_start","t_ds_end","t_dismount_start","t_dismount_end","Resolution",
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","1396",14,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",1,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",2,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",3,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",5,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",4,"im_EM08011035",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",8,"im_EM08027048",1,20,20,50,50,0.02,180,200,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",9,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",8,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",9,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",4,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",7,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",6,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",2,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",5,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",3,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","1394",1,"im_EM08027048",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2355",6,"im_EM010",1,20,20,50,50,0.02,180,350,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","2355",7,"im_EM030",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","1392",4,"hk_ST_SIK_L017",1,20,20,50,50,0.02,180,100,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.30,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","1392",5,"hk_ST_SIK_L017",1,20,20,50,50,0.02,180,100,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.30,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","051",9,"hk_06_Reg_L001",1,20,20,50,50,0.02,180,100,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"single","1394",15,"hk_07_ALK_L001_L002",1,20,20,50,50,0.02,180,100,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","051",10,"hk_MA_H117L044_EpC_MTA",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","051",11,"hk_MA_H117L044_EpC_MTA",1,20,20,50,50,0.02,180,150,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","051",12,"hk_MA_H117L044_EpC_MTA",1,20,20,50,50,0.02,180,250,10,100,1,180,0.1,20,20,0.02,430,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",2.50,430
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2353",3,"SN_CMT_L25_1",1,20,20,50,50,0.02,180,100,10,100,1,180,0.1,20,20,0.02,220,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",1.50,220
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2353",4,"SN_CMT_L25_2",1,20,20,50,50,0.02,180,300,10,100,1,180,0.1,20,20,0.02,220,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",1.50,220
"/isilon/users/admin45/admin45/190619_BL45XU",1,"helical","2353",5,"SN_CMT_L25_3",1,20,20,50,50,0.02,180,200,10,100,1,180,0.1,20,20,0.02,220,10,0,1,1,"normal_collection",20,20,40,60,0,0,0,0,0,0,0,0,0,"none","none","none","none","none","none","none","none","none","none","none","none",1.50,220
