prefix x y kind data filename
CPS0298-01_  0.3550  0.3600 n_spots 0 CPS0298-01_000007.img
CPS0298-01_  0.3550  0.3600 total_integrated_signal 0 CPS0298-01_000007.img
CPS0298-01_  0.3550  0.3600 median_integrated_signal nan CPS0298-01_000007.img
CPS0298-01_  0.3650  0.3600 n_spots 0 CPS0298-01_000006.img
CPS0298-01_  0.3650  0.3600 total_integrated_signal 0 CPS0298-01_000006.img
CPS0298-01_  0.3650  0.3600 median_integrated_signal nan CPS0298-01_000006.img
CPS0298-01_  0.4050  0.3600 n_spots 0 CPS0298-01_000002.img
CPS0298-01_  0.4050  0.3600 total_integrated_signal 0 CPS0298-01_000002.img
CPS0298-01_  0.4050  0.3600 median_integrated_signal nan CPS0298-01_000002.img
CPS0298-01_  0.3250  0.3600 n_spots 0 CPS0298-01_000010.img
CPS0298-01_  0.3250  0.3600 total_integrated_signal 0 CPS0298-01_000010.img
CPS0298-01_  0.3250  0.3600 median_integrated_signal nan CPS0298-01_000010.img
CPS0298-01_  0.2850  0.3600 n_spots 0 CPS0298-01_000014.img
CPS0298-01_  0.2850  0.3600 total_integrated_signal 0 CPS0298-01_000014.img
CPS0298-01_  0.2850  0.3600 median_integrated_signal nan CPS0298-01_000014.img
CPS0298-01_  0.2550  0.3600 n_spots 0 CPS0298-01_000017.img
CPS0298-01_  0.2550  0.3600 total_integrated_signal 0 CPS0298-01_000017.img
CPS0298-01_  0.2550  0.3600 median_integrated_signal nan CPS0298-01_000017.img
CPS0298-01_  0.2650  0.3600 n_spots 0 CPS0298-01_000016.img
CPS0298-01_  0.2650  0.3600 total_integrated_signal 0 CPS0298-01_000016.img
CPS0298-01_  0.2650  0.3600 median_integrated_signal nan CPS0298-01_000016.img
CPS0298-01_  0.2050  0.3600 n_spots 0 CPS0298-01_000022.img
CPS0298-01_  0.2050  0.3600 total_integrated_signal 0 CPS0298-01_000022.img
CPS0298-01_  0.2050  0.3600 median_integrated_signal nan CPS0298-01_000022.img
CPS0298-01_  0.3750  0.3600 n_spots 0 CPS0298-01_000005.img
CPS0298-01_  0.3750  0.3600 total_integrated_signal 0 CPS0298-01_000005.img
CPS0298-01_  0.3750  0.3600 median_integrated_signal nan CPS0298-01_000005.img
CPS0298-01_  0.4150  0.3600 n_spots 0 CPS0298-01_000001.img
CPS0298-01_  0.4150  0.3600 total_integrated_signal 0 CPS0298-01_000001.img
CPS0298-01_  0.4150  0.3600 median_integrated_signal nan CPS0298-01_000001.img
CPS0298-01_  0.3950  0.3600 n_spots 0 CPS0298-01_000003.img
CPS0298-01_  0.3950  0.3600 total_integrated_signal 0 CPS0298-01_000003.img
CPS0298-01_  0.3950  0.3600 median_integrated_signal nan CPS0298-01_000003.img
CPS0298-01_  0.3850  0.3600 n_spots 0 CPS0298-01_000004.img
CPS0298-01_  0.3850  0.3600 total_integrated_signal 0 CPS0298-01_000004.img
CPS0298-01_  0.3850  0.3600 median_integrated_signal nan CPS0298-01_000004.img
CPS0298-01_  0.3350  0.3600 n_spots 0 CPS0298-01_000009.img
CPS0298-01_  0.3350  0.3600 total_integrated_signal 0 CPS0298-01_000009.img
CPS0298-01_  0.3350  0.3600 median_integrated_signal nan CPS0298-01_000009.img
CPS0298-01_  0.1550  0.3600 n_spots 12 CPS0298-01_000027.img
CPS0298-01_  0.1550  0.3600 total_integrated_signal 933.283605576 CPS0298-01_000027.img
CPS0298-01_  0.1550  0.3600 median_integrated_signal 57.8735599518 CPS0298-01_000027.img
CPS0298-01_  0.3050  0.3600 n_spots 0 CPS0298-01_000012.img
CPS0298-01_  0.3050  0.3600 total_integrated_signal 0 CPS0298-01_000012.img
CPS0298-01_  0.3050  0.3600 median_integrated_signal nan CPS0298-01_000012.img
CPS0298-01_  0.0950  0.3600 n_spots 4 CPS0298-01_000033.img
CPS0298-01_  0.0950  0.3600 total_integrated_signal 242.844548225 CPS0298-01_000033.img
CPS0298-01_  0.0950  0.3600 median_integrated_signal 39.6852045059 CPS0298-01_000033.img
CPS0298-01_  0.0850  0.3600 n_spots 0 CPS0298-01_000034.img
CPS0298-01_  0.0850  0.3600 total_integrated_signal 0 CPS0298-01_000034.img
CPS0298-01_  0.0850  0.3600 median_integrated_signal nan CPS0298-01_000034.img
CPS0298-01_  0.2950  0.3600 n_spots 0 CPS0298-01_000013.img
CPS0298-01_  0.2950  0.3600 total_integrated_signal 0 CPS0298-01_000013.img
CPS0298-01_  0.2950  0.3600 median_integrated_signal nan CPS0298-01_000013.img
CPS0298-01_  0.3150  0.3600 n_spots 0 CPS0298-01_000011.img
CPS0298-01_  0.3150  0.3600 total_integrated_signal 0 CPS0298-01_000011.img
CPS0298-01_  0.3150  0.3600 median_integrated_signal nan CPS0298-01_000011.img
CPS0298-01_  0.1350  0.3600 n_spots 39 CPS0298-01_000029.img
CPS0298-01_  0.1350  0.3600 total_integrated_signal 6408.71393967 CPS0298-01_000029.img
CPS0298-01_  0.1350  0.3600 median_integrated_signal 64.6603927612 CPS0298-01_000029.img
CPS0298-01_  0.3450  0.3600 n_spots 0 CPS0298-01_000008.img
CPS0298-01_  0.3450  0.3600 total_integrated_signal 0 CPS0298-01_000008.img
CPS0298-01_  0.3450  0.3600 median_integrated_signal nan CPS0298-01_000008.img
CPS0298-01_  0.2450  0.3600 n_spots 0 CPS0298-01_000018.img
CPS0298-01_  0.2450  0.3600 total_integrated_signal 0 CPS0298-01_000018.img
CPS0298-01_  0.2450  0.3600 median_integrated_signal nan CPS0298-01_000018.img
CPS0298-01_  0.2750  0.3600 n_spots 0 CPS0298-01_000015.img
CPS0298-01_  0.2750  0.3600 total_integrated_signal 0 CPS0298-01_000015.img
CPS0298-01_  0.2750  0.3600 median_integrated_signal nan CPS0298-01_000015.img
CPS0298-01_  0.1250  0.3600 n_spots 24 CPS0298-01_000030.img
CPS0298-01_  0.1250  0.3600 total_integrated_signal 1407.40980339 CPS0298-01_000030.img
CPS0298-01_  0.1250  0.3600 median_integrated_signal 24.9681100845 CPS0298-01_000030.img
CPS0298-01_  0.1150  0.3600 n_spots 17 CPS0298-01_000031.img
CPS0298-01_  0.1150  0.3600 total_integrated_signal 1133.79961109 CPS0298-01_000031.img
CPS0298-01_  0.1150  0.3600 median_integrated_signal 31.6404361725 CPS0298-01_000031.img
CPS0298-01_  0.2250  0.3600 n_spots 0 CPS0298-01_000020.img
