-1000.0 20.9147860748
-800.0 21.4925433705
-600.0 22.0860777639
-400.0 22.7931987793
-200.0 29.3149237417
0.0 80.9900234407
200.0 52.1160709417
400.0 24.8085371278
600.0 23.675616629
800.0 24.0574455028
1000.0 24.2852338755
